Time [s]; Channel 1 [V]; 
0,017756; 0,147766; 
0,017802; 0,147247; 
0,017848; 0,147766; 
0,017894; 0,147186; 
0,017940; 0,148438; 
0,017986; 0,147202; 
0,018032; 0,146759; 
0,018078; 0,147095; 
0,018124; 0,147186; 
0,018170; 0,146149; 
0,018216; 0,147568; 
0,018262; 0,147308; 
0,018308; 0,146240; 
0,018354; 0,148224; 
0,018400; 0,146194; 
0,018446; 0,147858; 
0,018492; 0,148071; 
0,018538; 0,147537; 
0,018584; 0,147156; 
0,018630; 0,147095; 
0,018676; 0,146484; 
0,018722; 0,147461; 
0,018768; 0,147461; 
0,018814; 0,147354; 
0,018860; 0,148209; 
0,018906; 0,147369; 
0,018952; 0,147766; 
0,018998; 0,147552; 
0,019044; 0,148438; 
0,019090; 0,147583; 
0,019136; 0,147339; 
0,019182; 0,149490; 
0,019228; 0,147873; 
0,019274; 0,146652; 
0,019320; 0,148071; 
0,019366; 0,148438; 
0,019412; 0,149063; 
0,019458; 0,146484; 
0,019504; 0,146484; 
0,019550; 0,145935; 
0,019596; 0,148300; 
0,019642; 0,147552; 
0,019688; 0,150253; 
0,019734; 0,146286; 
0,019780; 0,146851; 
0,019826; 0,146683; 
0,019872; 0,149139; 
0,019918; 0,147919; 
0,019964; 0,147552; 
0,020010; 0,146774; 
0,020056; 0,148438; 
0,020102; 0,147644; 
0,020148; 0,145004; 
0,020194; 0,147705; 
0,020240; 0,145584; 
0,020286; 0,147675; 
0,020332; 0,147507; 
0,020378; 0,147186; 
0,020424; 0,145905; 
0,020470; 0,148132; 
0,020516; 0,149078; 
0,020562; 0,147110; 
0,020608; 0,148468; 
0,020654; 0,147476; 
0,020700; 0,148758; 
0,020746; 0,148926; 
0,020792; 0,148743; 
0,020838; 0,149994; 
0,020884; 0,148438; 
0,020930; 0,148087; 
0,020976; 0,148926; 
0,021022; 0,147537; 
0,021068; 0,148010; 
0,021114; 0,147095; 
0,021160; 0,146149; 
0,021206; 0,146912; 
0,021252; 0,147186; 
0,021298; 0,147858; 
0,021344; 0,147461; 
0,021390; 0,148743; 
0,021436; 0,147217; 
0,021482; 0,146820; 
0,021528; 0,147202; 
0,021574; 0,146149; 
0,021620; 0,146912; 
0,021666; 0,148834; 
0,021712; 0,147614; 
0,021758; 0,146255; 
0,021804; 0,147583; 
0,021850; 0,148651; 
0,021896; 0,148621; 
0,021942; 0,146790; 
0,021988; 0,147537; 
0,022034; 0,147797; 
0,022080; 0,147385; 
0,022126; 0,147537; 
0,022172; 0,145905; 
0,022218; 0,147278; 
0,022264; 0,147339; 
0,022310; 0,147888; 
0,022356; 0,146255; 
0,022402; 0,147278; 
0,022448; 0,148102; 
0,022494; 0,147202; 
0,022540; 0,147507; 
0,022586; 0,146301; 
0,022632; 0,147614; 
0,022678; 0,149811; 
0,022724; 0,148621; 
0,022770; 0,148438; 
0,022816; 0,147476; 
0,022862; 0,148636; 
0,022908; 0,147293; 
0,022954; 0,146820; 
0,023000; 0,148163; 
0,023046; 0,147659; 
0,023092; 0,146729; 
0,023138; 0,146347; 
0,023184; 0,148148; 
0,023230; 0,147461; 
0,023276; 0,147766; 
0,023322; 0,148438; 
0,023368; 0,146484; 
0,023414; 0,147125; 
0,023460; 0,148346; 
0,023506; 0,147781; 
0,023552; 0,147369; 
0,023598; 0,149017; 
0,023644; 0,148438; 
0,023690; 0,148163; 
0,023736; 0,147675; 
0,023782; 0,147125; 
0,023828; 0,146576; 
0,023874; 0,147720; 
0,023920; 0,147247; 
0,023966; 0,147079; 
0,024012; 0,148743; 
0,024058; 0,149200; 
0,024104; 0,147186; 
0,024150; 0,146957; 
0,024196; 0,147980; 
0,024242; 0,147614; 
0,024288; 0,147232; 
0,024334; 0,148941; 
0,024380; 0,147141; 
0,024426; 0,148499; 
0,024472; 0,148834; 
0,024518; 0,147247; 
0,024564; 0,147171; 
0,024610; 0,146301; 
0,024656; 0,148941; 
0,024702; 0,147491; 
0,024748; 0,146698; 
0,024794; 0,147369; 
